Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
23.06.2023;1133,54;1141,07;1141,49;1133,2;;-0,71%
22.06.2023;1141,67;1148,39;1154,85;1136,03;;-0,88%
21.06.2023;1151,83;1163,19;1168,53;1151,81;;-0,80%
20.06.2023;1161,07;1172,1;1172,1;1145,78;;-1,09%
16.06.2023;1173,9;1180,09;1199,71;1173,9;;-0,39%
15.06.2023;1178,54;1179,66;1181,98;1175,95;;0,02%
14.06.2023;1178,28;1185,05;1186,77;1177,46;;-0,60%
13.06.2023;1185,36;1182,18;1189,85;1175,9;;0,12%
09.06.2023;1183,97;1190,86;1190,86;1177,82;;-0,57%
08.06.2023;1190,76;1200,5;1200,61;1186,9;;-0,74%
07.06.2023;1199,68;1194,4;1201,77;1190,78;;0,49%
06.06.2023;1193,83;1151,31;1193,83;1148,38;;3,66%
05.06.2023;1151,72;1151,53;1159,77;1146,17;;0,33%
02.06.2023;1147,97;1120,77;1148,23;1120,77;;2,69%
01.06.2023;1117,93;1099,03;1121,57;1098,95;;1,72%
31.05.2023;1099,03;1089,72;1099,51;1088,66;;0,58%
30.05.2023;1092,64;1102,28;1103,47;1085,14;;-0,80%
29.05.2023;1101,47;1100,94;1108,04;1098,21;;0,05%
26.05.2023;1100,97;1098,93;1104,45;1093,79;;0,22%
25.05.2023;1098,6;1107,9;1108,91;1091,36;;-1,09%
24.05.2023;1110,71;1121,83;1124,48;1108,14;;-1,06%
23.05.2023;1122,65;1124,47;1134,07;1122,65;;-0,11%
19.05.2023;1123,9;1137,74;1144,2;1123,9;;-1,13%
18.05.2023;1136,76;1127,65;1136,76;1120,31;;0,22%
17.05.2023;1134,23;1140,5;1145,95;1134,23;;-0,30%
16.05.2023;1137,65;1148,15;1153,48;1137,65;;-0,91%
15.05.2023;1148,13;1159,36;1163,17;1148,13;;-0,95%
12.05.2023;1159,12;1150,46;1159,12;1141,19;;1,37%
11.05.2023;1143,42;1161,04;1168,96;1143,42;;-1,44%
10.05.2023;1160,15;1160,59;1161,53;1156,97;;0,05%
09.05.2023;1159,53;1157,47;1163,22;1153,92;;0,18%
08.05.2023;1157,44;1166,62;1169,3;1155,87;;-0,58%
05.05.2023;1164,18;1163,47;1180,69;1162,83;;0,48%
04.05.2023;1158,6;1153,2;1161,19;1149,62;;-0,01%
03.05.2023;1158,68;1157,58;1169,16;1154,54;;0,06%
02.05.2023;1157,99;1194,34;1194,34;1157,99;;-3,41%
28.04.2023;1198,81;1161,28;1198,81;1157,74;;2,68%
27.04.2023;1167,51;1181,98;1181,98;1153,65;;-1,53%
26.04.2023;1185,6;1196,68;1201,35;1182,78;;-1,01%
25.04.2023;1197,65;1223,03;1224,3;1184,83;;-2,25%
24.04.2023;1225,26;1216,1;1226,66;1216,1;;0,77%
21.04.2023;1215,94;1233,39;1233,39;1211,74;;-2,32%
20.04.2023;1244,77;1246,55;1247,56;1236,53;;-0,26%
19.04.2023;1247,97;1255;1256,05;1244;;-0,57%
18.04.2023;1255,16;1258,38;1263,18;1246,84;;-0,17%
17.04.2023;1257,24;1253,77;1264,18;1246,62;;0,32%
14.04.2023;1253,29;1239,97;1253,29;1235,89;;1,05%
13.04.2023;1240,27;1232,2;1240,27;1229,04;;0,65%
12.04.2023;1232,2;1221,75;1233,41;1221,75;;0,88%
11.04.2023;1221,42;1200,38;1221,42;1195,06;;1,76%
10.04.2023;1200,34;1193,75;1200,34;1187,93;;0,57%
05.04.2023;1193,57;1178,92;1193,57;1168,42;;1,28%
04.04.2023;1178,51;1185,07;1191,86;1178,02;;-0,40%
03.04.2023;1183,2;1168,31;1183,2;1163,39;;2,21%
31.03.2023;1157,59;1149,53;1161,5;1149,53;;0,98%
30.03.2023;1146,36;1121;1146,36;1121;;2,39%
29.03.2023;1119,62;1116,69;1127,48;1116,69;;0,20%
28.03.2023;1117,41;1115,52;1122,09;1111,21;;-0,07%
27.03.2023;1118,2;1108,11;1120,39;1104,95;;1,08%
24.03.2023;1106,24;1095,95;1106,24;1084,58;;0,85%
23.03.2023;1096,92;1121,76;1125,65;1094,58;;-2,17%
22.03.2023;1121,24;1126,65;1139,33;1117,36;;-0,74%
21.03.2023;1129,63;1110,72;1135,37;1110,72;;1,73%
17.03.2023;1110,39;1116,78;1122,49;1105,98;;-0,72%
16.03.2023;1118,43;1117,89;1139,22;1104,46;;0,60%
15.03.2023;1111,75;1150,03;1150,03;1107,77;;-3,84%
14.03.2023;1156,17;1154,07;1171,7;1153,13;;0,18%
13.03.2023;1154,07;1186,06;1186,06;1154,07;;-2,80%
10.03.2023;1187,27;1211,9;1211,9;1186,8;;-1,93%
09.03.2023;1210,68;1241,63;1244,96;1210,68;;-2,48%
08.03.2023;1241,44;1238,93;1244,36;1235,7;;0,38%
07.03.2023;1236,75;1233,16;1241,33;1232,4;;0,09%
06.03.2023;1235,67;1215,69;1235,67;1215,69;;1,74%
03.03.2023;1214,55;1187,47;1219,37;1187,06;;2,14%
02.03.2023;1189,09;1201,16;1209,79;1189,09;;-0,82%
01.03.2023;1198,89;1191,79;1208,64;1187,19;;0,95%
28.02.2023;1187,56;1210,86;1216,38;1187,56;;-1,55%
27.02.2023;1206,22;1194,22;1212,61;1188,63;;1,06%
24.02.2023;1193,54;1192,06;1198,13;1182,8;;0,11%
23.02.2023;1192,24;1187,5;1204,56;1187,07;;0,39%
22.02.2023;1187,55;1195,86;1197,48;1186,37;;-0,88%
21.02.2023;1198,14;1211,66;1215,86;1195,29;;-1,06%
20.02.2023;1210,92;1209,28;1213,25;1196,33;;0,09%
17.02.2023;1209,86;1224,71;1224,71;1204,56;;-1,34%
16.02.2023;1226,34;1217,47;1229,89;1215,23;;0,57%
15.02.2023;1219,44;1225,12;1225,12;1197,02;;-0,27%
14.02.2023;1222,74;1239,64;1240,52;1218,36;;-1,41%
13.02.2023;1240,18;1242,15;1248,75;1228,24;;-0,44%
10.02.2023;1245,65;1246,45;1250,48;1242,11;;0,00%
09.02.2023;1245,63;1265,05;1265,05;1237,07;;-1,46%
08.02.2023;1264,1;1270,49;1279,35;1254,9;;-0,47%
07.02.2023;1270,09;1268,73;1271,34;1255,88;;0,13%
06.02.2023;1268,49;1263,5;1268,49;1256,02;;0,41%
03.02.2023;1263,25;1261,24;1270,19;1256,86;;0,25%
02.02.2023;1260,1;1268,34;1270,54;1248,87;;-0,66%
01.02.2023;1268,48;1286,53;1291,85;1262,33;;-1,68%
31.01.2023;1290,11;1275,1;1290,11;1264,76;;0,77%
30.01.2023;1280,22;1285,32;1285,72;1270,92;;-0,44%
27.01.2023;1285,89;1289,1;1296,32;1273,57;;-1,23%
26.01.2023;1301,9;1305,43;1312,68;1300,41;;0,05%
25.01.2023;1301,28;1308,87;1312,64;1299,54;;-0,70%
24.01.2023;1310,5;1333,72;1333,72;1310,5;;-1,60%
23.01.2023;1331,77;1341,55;1342,7;1329,22;;-0,42%
20.01.2023;1337,4;1331,95;1337,4;1326,84;;0,37%
19.01.2023;1332,5;1336,32;1336,32;1325,55;;-0,40%
18.01.2023;1337,89;1333,74;1347,58;1333,2;;0,30%
17.01.2023;1333,86;1330,31;1336,79;1326,52;;-0,10%
16.01.2023;1335,15;1336,95;1337,95;1326,25;;-0,17%
13.01.2023;1337,44;1337,14;1337,71;1326,02;;0,06%
12.01.2023;1336,65;1335,85;1345,36;1332,05;;-0,47%
11.01.2023;1342,91;1335,91;1344,01;1326,92;;0,62%
10.01.2023;1334,69;1328,69;1339,69;1326,19;;0,60%
06.01.2023;1326,74;1322,53;1334,71;1320,31;;0,61%
05.01.2023;1318,74;1292,61;1318,74;1292,61;;2,09%
04.01.2023;1291,8;1266,31;1294,7;1266,31;;1,75%
03.01.2023;1269,56;1289,49;1293,08;1269,56;;-1,11%
02.01.2023;1283,87;1290,95;1291,69;1281,49;;-0,17%
29.12.2022;1286,07;1267,42;1290,11;1266,69;;1,54%
28.12.2022;1266,52;1261,36;1266,52;1249,62;;0,47%
27.12.2022;1260,55;1250,73;1260,55;1247,91;;1,04%
26.12.2022;1247,56;1249,62;1251,6;1244,12;;-0,41%
23.12.2022;1252,68;1227,42;1252,68;1227,42;;2,05%
22.12.2022;1227,57;1249,84;1249,84;1227,57;;-1,78%
21.12.2022;1249,84;1229,24;1249,84;1226,35;;1,81%
20.12.2022;1227,62;1217,88;1227,62;1210,68;;1,00%
19.12.2022;1215,44;1213,79;1228,17;1207,6;;0,32%
16.12.2022;1211,59;1220,59;1224,14;1210,76;;-0,89%
15.12.2022;1222,46;1224,38;1226,17;1215,3;;-0,64%
14.12.2022;1230,37;1229,61;1231,79;1216,64;;0,06%
13.12.2022;1229,69;1228,54;1239,05;1225,9;;0,08%
12.12.2022;1228,71;1235,66;1235,66;1224,63;;-0,60%
09.12.2022;1236,18;1229,65;1238,46;1222,11;;0,53%
07.12.2022;1229,65;1236,44;1244,45;1228,97;;-0,56%
06.12.2022;1236,59;1214,51;1236,59;1214,43;;1,55%
05.12.2022;1217,68;1243,12;1243,93;1215,84;;-1,87%
02.12.2022;1240,93;1233,82;1245,07;1230,69;;0,44%
01.12.2022;1235,45;1235,35;1251,01;1235,24;;-0,58%
30.11.2022;1242,63;1248,36;1254,86;1230,92;;-0,46%
29.11.2022;1248,36;1241,45;1257,28;1241,45;;0,59%
28.11.2022;1240,99;1264,19;1264,19;1236,66;;-1,99%
25.11.2022;1266,25;1267,11;1275,57;1257,81;;-0,13%
24.11.2022;1267,93;1268,91;1268,91;1256,45;;0,15%
23.11.2022;1266;1252,48;1266;1250,67;;0,81%
22.11.2022;1255,82;1231,78;1255,82;1225,08;;1,97%
21.11.2022;1231,54;1275,4;1275,87;1231,39;;-3,99%
18.11.2022;1282,68;1292,42;1292,58;1272,28;;-1,01%
17.11.2022;1295,81;1281,77;1295,81;1272,21;;1,31%
16.11.2022;1279;1283,13;1291,83;1274,67;;-0,49%
15.11.2022;1285,29;1275,71;1286,44;1263,72;;1,48%
11.11.2022;1266,56;1262,47;1266,56;1241,3;;-0,92%
10.11.2022;1278,26;1242,31;1278,26;1230,43;;2,30%
09.11.2022;1249,55;1252,92;1256,19;1228,16;;-0,25%
08.11.2022;1252,67;1245,44;1252,69;1236,69;;0,68%
04.11.2022;1244,24;1220,7;1244,24;1220,7;;2,36%
03.11.2022;1215,51;1235,79;1239,57;1215,51;;-2,38%
02.11.2022;1245,1;1259,05;1262,12;1239,46;;-0,74%
01.11.2022;1254,39;1235,72;1261,82;1233,83;;1,86%
31.10.2022;1231,52;1216,93;1231,52;1213,61;;0,97%
28.10.2022;1219,69;1213,51;1225,13;1210,59;;0,65%
27.10.2022;1211,76;1202;1211,76;1188,24;;0,81%
26.10.2022;1202;1206,58;1215,11;1198,45;;-0,59%
25.10.2022;1209,12;1195,28;1209,12;1192,21;;1,12%
24.10.2022;1195,68;1228,23;1237,93;1195,68;;-2,92%
21.10.2022;1231,64;1224,14;1231,73;1216,23;;0,74%
20.10.2022;1222,63;1200,25;1259,57;1200,25;;2,11%
19.10.2022;1197,4;1189,18;1203,16;1185,04;;0,73%
18.10.2022;1188,74;1171,11;1189,06;1171,11;;1,75%
14.10.2022;1168,32;1176,69;1183,16;1165,6;;-0,79%
13.10.2022;1177,65;1174,48;1192,69;1169,46;;0,09%
12.10.2022;1176,64;1179,59;1182,61;1174,8;;-0,36%
11.10.2022;1180,9;1196,61;1196,61;1180,44;;-1,50%
10.10.2022;1198,83;1209,97;1209,97;1187,24;;-0,85%
07.10.2022;1209,1;1214,11;1214,74;1200,38;;-0,74%
06.10.2022;1218,15;1215,36;1224,06;1210,89;;0,23%
05.10.2022;1215,36;1198,41;1215,36;1185,27;;1,50%
04.10.2022;1197,44;1158,29;1198,35;1158,29;;3,52%
03.10.2022;1156,7;1132,29;1156,7;1131,75;;2,52%
30.09.2022;1128,24;1135,84;1150,22;1128,24;;-0,66%
29.09.2022;1135,78;1128,29;1135,78;1108,05;;0,48%
28.09.2022;1130,35;1126,71;1135,2;1114,81;;0,58%
27.09.2022;1123,81;1112,92;1135,24;1112,57;;0,99%
26.09.2022;1112,84;1158,54;1161,71;1112,84;;-3,84%
23.09.2022;1157,27;1196,01;1196,01;1157,27;;-3,69%
22.09.2022;1201,61;1197,92;1206,44;1193,65;;0,32%
21.09.2022;1197,75;1239,52;1239,52;1197,75;;0,24%
20.09.2022;1194,83;1204,21;1209,95;1194,83;;-0,88%
19.09.2022;1205,45;1199,07;1206,86;1193,01;;-0,34%
16.09.2022;1209,58;1213,3;1213,3;1189,42;;-0,34%
15.09.2022;1213,7;1219;1219,81;1207,41;;-0,42%
14.09.2022;1218,76;1228,65;1239,58;1212,68;;-0,76%
13.09.2022;1228,09;1234,74;1240,73;1227,36;;-0,60%
12.09.2022;1235,54;1224,59;1239,25;1224,59;;1,07%
09.09.2022;1222,51;1204,77;1227,21;1204,77;;1,63%
08.09.2022;1202,96;1210,3;1212,77;1190,95;;-0,61%
07.09.2022;1210,3;1225,81;1225,81;1210,3;;-1,37%
06.09.2022;1227,08;1236,74;1241,47;1221,94;;-0,78%
05.09.2022;1236,74;1232,91;1241,86;1231,87;;0,31%
02.09.2022;1232,91;1226,7;1244,77;1221,7;;0,73%
01.09.2022;1224;1228,65;1233,17;1214,71;;-0,35%
31.08.2022;1228,33;1266,22;1266,22;1228,33;;-3,30%
30.08.2022;1270,29;1288,58;1288,59;1264,77;;-1,52%
29.08.2022;1289,86;1297,96;1299,82;1285,39;;-0,69%
26.08.2022;1298,84;1302,18;1302,18;1291,77;;-0,42%
25.08.2022;1304,36;1293,75;1304,36;1288,77;;0,96%
24.08.2022;1291,98;1291,13;1307,7;1288,51;;0,19%
23.08.2022;1289,54;1293,35;1310,28;1286,8;;-0,29%
22.08.2022;1293,27;1306,03;1312,13;1290,45;;-1,11%
19.08.2022;1307,78;1324,43;1324,95;1304,74;;-1,23%
18.08.2022;1324,12;1325,6;1335,74;1322,76;;0,07%
17.08.2022;1323,22;1320,17;1327,21;1316,85;;0,14%
16.08.2022;1321,38;1326,37;1343,04;1320,37;;-0,71%
12.08.2022;1330,82;1323,93;1334,23;1322,88;;0,48%
11.08.2022;1324,48;1315,06;1324,48;1315,06;;0,79%
10.08.2022;1314,08;1322,08;1335,09;1309,95;;-0,61%
09.08.2022;1322,08;1333,07;1341,83;1319,49;;-0,82%
08.08.2022;1333,07;1296,51;1333,07;1296,51;;2,54%
05.08.2022;1300,09;1281,42;1300,09;1274,03;;1,45%
04.08.2022;1281,45;1279,6;1282,97;1262,92;;0,18%
03.08.2022;1279,2;1281,59;1292,33;1276,83;;-0,16%
02.08.2022;1281,28;1272,1;1286,51;1272,1;;0,72%
01.08.2022;1272,1;1289,06;1290,01;1271,39;;-1,84%
29.07.2022;1295,96;1322,34;1324,69;1295,96;;-1,84%
28.07.2022;1320,2;1300,9;1320,2;1294,03;;1,54%
27.07.2022;1300,17;1296,49;1301,72;1284,76;;0,41%
26.07.2022;1294,82;1289,71;1301,36;1282,31;;0,38%
25.07.2022;1289,89;1256,95;1289,89;1256,95;;2,39%
22.07.2022;1259,8;1291,55;1300,08;1259,8;;-2,46%
21.07.2022;1291,55;1304,84;1304,85;1283,57;;-0,88%
19.07.2022;1303,01;1285,3;1303,01;1283,32;;1,66%
18.07.2022;1281,71;1269,8;1289,23;1269,8;;0,59%
15.07.2022;1274,19;1274,78;1274,78;1251,69;;0,13%
14.07.2022;1272,51;1314,37;1314,37;1259,08;;-3,55%
13.07.2022;1319,29;1340,17;1349,38;1319,29;;-2,12%
12.07.2022;1347,88;1344,57;1360,73;1340,67;;0,24%
11.07.2022;1344,65;1354,92;1355,52;1342,66;;-0,76%
08.07.2022;1354,92;1350,69;1354,92;1339,43;;0,35%
07.07.2022;1350,26;1339,55;1350,79;1336,48;;1,03%
06.07.2022;1336,49;1333,45;1336,49;1316,5;;0,21%
05.07.2022;1333,69;1357,98;1357,98;1319,01;;-1,79%
01.07.2022;1357,98;1324,23;1358;1324,23;;2,65%
30.06.2022;1322,88;1360,86;1369,45;1322,88;;-1,78%
29.06.2022;1346,88;1379,31;1380,46;1345,79;;-2,48%
28.06.2022;1381,09;1373,84;1389,81;1366,37;;1,11%
24.06.2022;1365,96;1336,64;1374,03;1336,64;;2,03%
23.06.2022;1338,83;1366,62;1367,01;1328,73;;-2,43%
22.06.2022;1372,2;1394,41;1402,25;1372,2;;-1,87%
21.06.2022;1398,42;1402,13;1402,13;1367,31;;-3,82%
17.06.2022;1454,02;1464,41;1467,14;1452,06;;-1,30%
16.06.2022;1473,19;1462,15;1473,19;1450,69;;0,66%
15.06.2022;1463,55;1501,18;1503,38;1463,55;;-2,51%
14.06.2022;1501,18;1484,97;1501,18;1476,81;;1,12%
13.06.2022;1484,58;1530,29;1536,57;1484,32;;-3,01%
10.06.2022;1530,73;1525,89;1532,12;1511,86;;0,26%
09.06.2022;1526,79;1560,72;1560,72;1526,79;;-2,18%
08.06.2022;1560,76;1586,15;1586,86;1559,19;;-1,66%
07.06.2022;1587,07;1608,21;1608,71;1574,17;;-1,31%
06.06.2022;1608,21;1613,84;1615,69;1604,32;;-0,36%
03.06.2022;1614,09;1609,49;1617,15;1603,53;;0,24%
02.06.2022;1610,21;1604,54;1615,82;1599,71;;0,35%
01.06.2022;1604,54;1615,11;1619,4;1599,01;;0,08%
31.05.2022;1603,23;1565,25;1619,48;1565,25;;4,63%
27.05.2022;1532,31;1506,51;1532,31;1495,61;;1,57%
26.05.2022;1508,62;1493,31;1511,13;1493,31;;1,15%
25.05.2022;1491,48;1484,34;1499,92;1484,34;;0,59%
24.05.2022;1482,77;1481,51;1485,78;1464,3;;0,00%
23.05.2022;1482,8;1459,25;1482,8;1455,63;;1,61%
20.05.2022;1459,25;1414,86;1459,25;1414,86;;3,41%
19.05.2022;1411,11;1461,88;1466,71;1403,32;;-3,69%
18.05.2022;1465,19;1507,16;1509,09;1464,48;;-2,73%
17.05.2022;1506,32;1511,83;1523,52;1502,68;;-0,72%
16.05.2022;1517,19;1512,23;1532,21;1510,53;;0,34%
13.05.2022;1512,12;1507,53;1533,95;1507,53;;0,42%
12.05.2022;1505,8;1514,27;1518,18;1505,8;;-0,21%
11.05.2022;1509;1516,13;1525,1;1509;;-0,18%
10.05.2022;1511,73;1510,82;1529,02;1498,97;;0,02%
09.05.2022;1511,39;1553,94;1553,94;1511,39;;-2,88%
06.05.2022;1556,15;1581,17;1582,75;1556,15;;-1,61%
05.05.2022;1581,65;1615,69;1618,77;1581,65;;-1,99%
04.05.2022;1613,72;1596,28;1613,72;1593,75;;1,28%
03.05.2022;1593,36;1582,67;1597,29;1582,28;;0,68%
02.05.2022;1582,67;1576,09;1582,67;1564,19;;1,29%
29.04.2022;1562,46;1593,78;1596,28;1562,31;;-1,92%
28.04.2022;1592,99;1591,51;1592,99;1583,84;;0,42%
27.04.2022;1586,26;1574,88;1595,91;1572,1;;0,69%
26.04.2022;1575,37;1576,06;1590,68;1575,37;;-0,04%
25.04.2022;1576,06;1616,19;1616,19;1576,06;;-2,40%
22.04.2022;1614,75;1616,89;1621,34;1610,28;;-0,13%
21.04.2022;1616,87;1637,65;1638,86;1612,48;;-1,15%
20.04.2022;1635,71;1603,6;1635,71;1603,6;;2,00%
19.04.2022;1603,6;1605,56;1609,66;1594,84;;-0,01%
18.04.2022;1603,8;1617,45;1621,66;1603,8;;-0,70%
13.04.2022;1615,12;1617,64;1617,64;1605,72;;-0,68%
12.04.2022;1626,17;1634,22;1636,24;1620,03;;-0,29%
11.04.2022;1630,89;1623,59;1632,41;1619,33;;0,33%
08.04.2022;1625,53;1632,38;1633,62;1625,53;;-0,20%
07.04.2022;1628,85;1630,01;1631,72;1616,74;;0,17%
06.04.2022;1626,1;1635,73;1642,41;1622,18;;-0,48%
05.04.2022;1633,95;1618,31;1634,75;1618,31;;0,96%
04.04.2022;1618,39;1628,39;1630,15;1615,6;;-0,52%
01.04.2022;1626,89;1616,9;1627,36;1613,39;;0,67%
31.03.2022;1616,08;1599,4;1616,08;1597,49;;0,92%
30.03.2022;1601,35;1601,95;1612,76;1583,26;;0,14%
29.03.2022;1599,18;1593,03;1600,52;1591,26;;0,04%
28.03.2022;1598,58;1603,29;1603,36;1585,27;;-0,52%
25.03.2022;1606,88;1590,81;1606,88;1590,81;;0,84%
24.03.2022;1593,5;1586,84;1596,38;1585,39;;0,38%
23.03.2022;1587,4;1557,42;1592,08;1557,42;;2,03%
22.03.2022;1555,86;1555,87;1562,71;1546,67;;1,05%
18.03.2022;1539,7;1542,78;1546,8;1537,31;;-0,21%
17.03.2022;1542,97;1532,79;1543,56;1531,25;;0,97%
16.03.2022;1528,12;1522,27;1528,74;1521,54;;0,39%
15.03.2022;1522,19;1509,94;1523,5;1506,98;;0,29%
14.03.2022;1517,85;1546,08;1546,08;1517,47;;-1,98%
11.03.2022;1548,46;1542,14;1549,64;1538,29;;0,34%
10.03.2022;1543,26;1536,91;1550,44;1536,91;;0,37%
09.03.2022;1537,52;1531,77;1540,39;1523,88;;0,15%
08.03.2022;1535,28;1540,5;1555,56;1533,95;;-0,19%
07.03.2022;1538,27;1546,68;1546,98;1535,49;;-0,25%
04.03.2022;1542,13;1537,92;1542,55;1528,4;;0,50%
03.03.2022;1534,45;1530,95;1540,64;1528,84;;0,27%
02.03.2022;1530,3;1545,02;1548,13;1522,67;;-0,54%
01.03.2022;1538,57;1532,5;1552,35;1529;;0,71%
28.02.2022;1527,75;1511,66;1527,75;1508,69;;0,76%
25.02.2022;1516,24;1507,31;1516,87;1504,22;;0,44%
24.02.2022;1509,55;1507,47;1509,55;1487,95;;-0,04%
23.02.2022;1510,2;1502,17;1519,31;1502,17;;1,19%
22.02.2022;1492,49;1497,99;1507,32;1489,5;;-0,17%
21.02.2022;1495,04;1492,33;1495,68;1488,37;;0,08%
18.02.2022;1493,88;1503,45;1505,76;1489,31;;-0,61%
17.02.2022;1503;1499,78;1505,39;1492,94;;0,02%
16.02.2022;1502,69;1489,34;1513,96;1489,34;;1,04%
15.02.2022;1487,19;1472,07;1487,19;1468,71;;0,43%
14.02.2022;1480,77;1490,26;1491,57;1480,77;;-0,81%
11.02.2022;1492,8;1475,8;1492,8;1475,71;;1,19%
10.02.2022;1475,28;1504,42;1510,06;1475,28;;-2,22%
09.02.2022;1508,71;1523,74;1527,44;1507,09;;-0,99%
08.02.2022;1523,73;1534,79;1536,04;1517,88;;-0,64%
07.02.2022;1533,51;1525,39;1542,7;1525,39;;0,73%
04.02.2022;1522,41;1516,46;1533,2;1516,46;;0,40%
03.02.2022;1516,27;1529,57;1529,76;1511,11;;-0,87%
02.02.2022;1529,53;1538,7;1542,64;1529,53;;-0,55%
01.02.2022;1538,02;1536,35;1564,22;1533,19;;0,07%
31.01.2022;1536,92;1530,65;1541,06;1528,64;;0,46%
28.01.2022;1529,85;1522,82;1536,07;1520,79;;0,61%
27.01.2022;1520,63;1524,18;1531,72;1516,65;;-0,11%
26.01.2022;1522,26;1534,39;1542,95;1522,26;;-0,34%
25.01.2022;1527,48;1521,74;1527,48;1514,12;;0,35%
24.01.2022;1522,12;1517,7;1522,12;1505,21;;-0,09%
21.01.2022;1523,56;1545,7;1545,7;1520,95;;-1,55%
20.01.2022;1547,47;1579,23;1580,16;1547,45;;-2,23%
19.01.2022;1582,84;1584,42;1598,15;1565;;-0,15%
18.01.2022;1585,23;1535,77;1590,21;1535,39;;4,14%
17.01.2022;1522,21;1450,95;1526,36;1450,95;;6,31%
14.01.2022;1431,84;1459,71;1470,94;1431,84;;-2,37%
13.01.2022;1466,67;1451,97;1475,81;1445,76;;1,10%
12.01.2022;1450,75;1422,28;1451,11;1420,59;;1,98%
11.01.2022;1422,57;1394,46;1422,57;1384,17;;2,03%
07.01.2022;1394,22;1385,16;1397,61;1380,82;;0,90%
06.01.2022;1381,74;1402,95;1406,02;1363,38;;-1,47%
05.01.2022;1402,4;1424,1;1425,44;1399,78;;-1,51%
04.01.2022;1423,88;1415,77;1423,88;1415,77;;0,62%
03.01.2022;1415,06;1410,76;1421,45;1406,58;;0,29%
30.12.2021;1410,97;1415,79;1415,79;1407,8;;-0,34%
29.12.2021;1415,79;1408,2;1415,79;1400,58;;0,54%
28.12.2021;1408,2;1404,58;1410,14;1400,7;;0,25%
27.12.2021;1404,62;1401,66;1404,62;1397,2;;0,21%
24.12.2021;1401,66;1394,59;1401,66;1394,29;;0,44%
23.12.2021;1395,46;1393,98;1398,08;1392,27;;0,07%
22.12.2021;1394,49;1378,82;1394,97;1377,37;;1,14%
21.12.2021;1378,82;1382,09;1390,77;1378,43;;-0,15%
20.12.2021;1380,89;1390,27;1390,27;1365,11;;-1,01%
17.12.2021;1395;1408,37;1410,73;1390,21;;-0,91%
16.12.2021;1407,88;1375,2;1407,88;1374,46;;2,38%
15.12.2021;1375,2;1361,04;1375,4;1359,74;;1,21%
14.12.2021;1358,8;1353,84;1364,13;1351,83;;0,36%
13.12.2021;1353,91;1389,16;1389,16;1353,91;;-2,54%
10.12.2021;1389,16;1400,32;1400,32;1385,86;;-0,71%
09.12.2021;1399,15;1397,17;1408,27;1393,36;;-0,77%
07.12.2021;1409,94;1431,09;1432,23;1409,94;;-1,45%
06.12.2021;1430,66;1432,2;1441,55;1430,66;;-0,09%
03.12.2021;1431,94;1442,95;1451,32;1431,94;;-0,62%
02.12.2021;1440,89;1414,01;1440,89;1414,01;;1,60%
01.12.2021;1418,24;1396,49;1441,44;1396,49;;3,23%
30.11.2021;1373,84;1340,81;1373,84;1338,95;;1,96%
29.11.2021;1347,45;1326,3;1347,45;1326,3;;2,21%
26.11.2021;1318,31;1320,68;1325,68;1306,75;;-1,53%
25.11.2021;1338,85;1328,93;1341,47;1326,45;;0,65%
24.11.2021;1330,18;1316,43;1330,43;1316,43;;1,04%
23.11.2021;1316,43;1312,94;1320,24;1310,7;;0,32%
22.11.2021;1312,18;1298,64;1337,98;1298,64;;1,04%
19.11.2021;1298,64;1335,17;1335,17;1298,64;;-2,91%
18.11.2021;1337,52;1330,56;1337,52;1323,5;;0,52%
17.11.2021;1330,57;1335,12;1339,07;1317,11;;-0,22%
16.11.2021;1333,47;1352,4;1353,55;1333,47;;-1,70%
12.11.2021;1356,48;1365,92;1367,47;1354,09;;-0,69%
11.11.2021;1365,84;1377,42;1379,43;1363,74;;0,01%
10.11.2021;1365,65;1385,95;1386,1;1360,02;;-1,37%
09.11.2021;1384,59;1395,66;1397;1375,71;;-0,69%
08.11.2021;1394,23;1388,25;1394,23;1388,25;;0,41%
05.11.2021;1388,56;1392,52;1400,08;1385,63;;-0,26%
04.11.2021;1392,19;1407,6;1409,86;1390,9;;-0,88%
03.11.2021;1404,52;1392,41;1404,52;1388,09;;1,01%
02.11.2021;1390,5;1395,62;1400;1389,55;;-0,25%
29.10.2021;1394,04;1404,92;1404,92;1390,28;;-0,99%
28.10.2021;1407,92;1403,59;1407,92;1399,83;;0,27%
27.10.2021;1404,09;1408,57;1415,22;1403,26;;-0,65%
26.10.2021;1413,32;1401,04;1413,32;1400,6;;0,80%
25.10.2021;1402,04;1396,3;1402,2;1395,44;;0,17%
22.10.2021;1399,64;1410,9;1411,41;1399,64;;-0,75%
21.10.2021;1410,2;1414,1;1417,14;1406,28;;-0,28%
20.10.2021;1414,1;1417,35;1418,82;1411,4;;-0,17%
19.10.2021;1416,49;1425,62;1425,62;1413,5;;-0,68%
15.10.2021;1426,2;1417,11;1429,85;1415,37;;0,67%
14.10.2021;1416,68;1395,21;1416,68;1395,21;;1,61%
13.10.2021;1394,22;1386,03;1396,13;1384,15;;0,56%
12.10.2021;1386,45;1405,19;1406,61;1386,45;;-1,41%
11.10.2021;1406,25;1405,43;1417,65;1404,49;;0,37%
08.10.2021;1401;1393,84;1404,85;1393,82;;0,54%
